,Average degree,Degree variance,Density,Transitivity,Node connectivity,Edge connectivity,Cycle basis,Estrada index,Average clustering by hops,Average clustering by length,Wiener index by hops,Wiener index by length,Radius by hops,Radius by length,Diameter by hops,Diameter by length,Min length,Max length,Blocking coefficient
592,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544114,0.6107142857142858,0.25172722980194656,83.0,119623.85172612114,2,3202.220632439111,3,6118.126068674943,239.02331360824977,3202.220632439111,0.8444444444444444
593,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544118,0.6107142857142858,0.22120428971062817,83.0,117661.91732989353,2,3202.220632439111,3,6118.990454826182,239.02331360824977,3202.220632439111,0.8222222222222222
594,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544117,0.6107142857142858,0.23704301465077854,83.0,119469.32708163853,2,3202.220632439111,3,6118.126068674943,239.02331360824977,3202.220632439111,0.8666666666666667
595,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441205,0.6107142857142858,0.19150559651681132,83.0,115661.36067699562,2,3202.220632439111,3,6118.990454826182,239.02331360824977,3202.220632439111,0.8444444444444444
596,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544108,0.6107142857142858,0.21790343379145435,83.0,116657.02174217727,2,3202.220632439111,3,6118.126068674943,239.02331360824977,3202.220632439111,0.8222222222222222
597,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441176,0.6107142857142858,0.2358168080465822,83.0,119634.66338490059,2,3202.220632439111,3,6141.52668130852,239.02331360824977,3202.220632439111,0.8444444444444444
598,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544107,0.6107142857142858,0.2433787884005613,83.0,119564.89657316456,2,3202.220632439111,3,6118.126068674943,239.02331360824977,3202.220632439111,0.8444444444444444
599,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441176,0.6107142857142858,0.21285584830924292,83.0,117027.97429649485,2,3202.220632439111,3,6118.990454826182,239.02331360824977,3202.220632439111,0.8222222222222222
600,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544118,0.6107142857142858,0.1816961827962846,83.0,116603.31681493238,2,3202.220632439111,3,5543.945991974154,365.43644302507414,3202.220632439111,0.8444444444444444
601,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544116,0.6107142857142858,0.1967616902833734,83.0,117075.96451319385,2,2927.446669429208,3,5543.945991974154,365.43644302507414,3202.220632439111,0.8444444444444444
602,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.5268784354411,0.6107142857142858,0.1600316325787028,83.0,111642.99621296902,2,3202.220632439111,3,4841.709866324625,365.43644302507414,3202.220632439111,0.7555555555555555
603,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441034,0.6107142857142858,0.22632944667623134,83.0,118435.49626263803,2,3202.220632439111,3,6118.990454826182,365.43644302507414,3202.220632439111,0.9111111111111111
604,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544117,0.6107142857142858,0.20412121183923762,83.0,116685.6100164244,2,3202.220632439111,3,6118.990454826182,365.43644302507414,3202.220632439111,0.9111111111111111
605,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441134,0.6107142857142858,0.21958624840983765,83.0,118862.5719484518,2,3202.220632439111,3,6140.207760633184,365.43644302507414,3202.220632439111,0.9111111111111111
606,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544111,0.6107142857142858,0.19072348724230687,83.0,116604.69528060716,2,3202.220632439111,3,5543.945991974154,412.3553057760516,3202.220632439111,0.8666666666666667
